month,day,year,hour,curtailment_type,reason,curtail_category,fuel_type,curtailed_MWh,curtailed_MW
4,8,2017,12,Economic,Local,Economic - Local,SOLR,266,12
4,8,2017,12,Economic,Local,Economic - Local,WIND,1,
4,8,2017,12,Economic,System,Economic - System,SOLR,1358,1719
4,8,2017,12,Economic,System,Economic - System,WIND,54,271
4,8,2017,12,SelfSchCut,Local,SelfSchCut - Local,SOLR,11,
4,8,2017,13,Economic,Local,Economic - Local,SOLR,146,
4,8,2017,13,Economic,Local,Economic - Local,WIND,3,
4,8,2017,13,Economic,System,Economic - System,SOLR,1548,1680
4,8,2017,13,Economic,System,Economic - System,WIND,215,414
4,8,2017,14,Economic,Local,Economic - Local,SOLR,256,
4,8,2017,14,Economic,Local,Economic - Local,WIND,11,
4,8,2017,14,Economic,System,Economic - System,SOLR,1263,1617
4,8,2017,14,Economic,System,Economic - System,WIND,104,368
4,8,2017,15,Economic,System,Economic - System,SOLR,1463,1500
4,8,2017,15,Economic,System,Economic - System,WIND,51,178
4,8,2017,16,Economic,Local,Economic - Local,SOLR,490,
4,8,2017,16,Economic,Local,Economic - Local,WIND,31,
4,8,2017,16,Economic,System,Economic - System,SOLR,954,1496
4,8,2017,16,Economic,System,Economic - System,WIND,66,268
4,8,2017,17,Economic,System,Economic - System,SOLR,1035,1456
4,8,2017,17,Economic,System,Economic - System,WIND,40,201
4,8,2017,18,Economic,System,Economic - System,SOLR,401,1270
4,8,2017,18,Economic,System,Economic - System,WIND,15,90
4,8,2017,19,Economic,Local,Economic - Local,SOLR,0,
4,8,2017,19,Economic,System,Economic - System,SOLR,0,
4,9,2017,9,Economic,Local,Economic - Local,SOLR,2,12
4,9,2017,10,Economic,System,Economic - System,SOLR,5,31
4,9,2017,11,Economic,Local,Economic - Local,SOLR,84,12
4,9,2017,11,Economic,System,Economic - System,SOLR,46,247
4,9,2017,11,SelfSchCut,Local,SelfSchCut - Local,SOLR,7,23
4,9,2017,12,Economic,Local,Economic - Local,SOLR,62,17
4,9,2017,12,Economic,System,Economic - System,SOLR,316,695
4,9,2017,12,Economic,System,Economic - System,WIND,0,0
4,9,2017,12,SelfSchCut,Local,SelfSchCut - Local,SOLR,1,1
4,9,2017,13,Economic,Local,Economic - Local,SOLR,111,27
4,9,2017,13,Economic,System,Economic - System,SOLR,169,504
4,9,2017,14,Economic,Local,Economic - Local,SOLR,48,30
4,9,2017,14,Economic,System,Economic - System,SOLR,375,672
4,9,2017,15,Economic,Local,Economic - Local,SOLR,75,27
4,9,2017,15,Economic,System,Economic - System,SOLR,430,844
4,9,2017,15,Economic,System,Economic - System,WIND,0,
4,9,2017,16,Economic,Local,Economic - Local,SOLR,62,19
4,9,2017,16,Economic,System,Economic - System,SOLR,323,884
4,9,2017,16,Economic,System,Economic - System,WIND,0,0
4,9,2017,17,Economic,Local,Economic - Local,SOLR,53,247
4,9,2017,17,Economic,System,Economic - System,SOLR,59,
4,9,2017,18,Economic,Local,Economic - Local,SOLR,2,9
4,9,2017,19,Economic,System,Economic - System,SOLR,1,5
4,10,2017,8,Economic,Local,Economic - Local,SOLR,1,6
4,10,2017,9,Economic,Local,Economic - Local,SOLR,7,11
4,10,2017,9,Economic,System,Economic - System,SOLR,3,14
4,10,2017,10,Economic,Local,Economic - Local,SOLR,7,8
4,10,2017,10,Economic,System,Economic - System,SOLR,8,15
4,10,2017,11,Economic,Local,Economic - Local,SOLR,0,
4,10,2017,11,Economic,System,Economic - System,SOLR,1,15
4,10,2017,11,ExDispatch,Local,ExDispatch - Local,SOLR,2,
4,10,2017,11,ExDispatch,System,ExDispatch - System,SOLR,1,9
4,10,2017,11,SelfSchCut,Local,SelfSchCut - Local,SOLR,0,
4,10,2017,12,Economic,Local,Economic - Local,SOLR,3,25
4,10,2017,12,ExDispatch,Local,ExDispatch - Local,SOLR,4,12
4,10,2017,12,ExDispatch,System,ExDispatch - System,SOLR,8,
4,10,2017,13,Economic,Local,Economic - Local,SOLR,1,3
4,10,2017,13,ExDispatch,Local,ExDispatch - Local,SOLR,6,13
4,10,2017,13,ExDispatch,System,ExDispatch - System,SOLR,6,
4,10,2017,14,Economic,Local,Economic - Local,SOLR,1,1
4,10,2017,14,Economic,System,Economic - System,SOLR,14,72
4,10,2017,14,ExDispatch,Local,ExDispatch - Local,SOLR,11,12
4,10,2017,14,ExDispatch,System,ExDispatch - System,SOLR,1,
4,10,2017,15,Economic,Local,Economic - Local,SOLR,6,4
4,10,2017,15,Economic,System,Economic - System,SOLR,15,47
4,10,2017,15,ExDispatch,Local,ExDispatch - Local,SOLR,9,12
4,10,2017,16,Economic,Local,Economic - Local,SOLR,7,7
4,10,2017,16,Economic,System,Economic - System,SOLR,0,0
4,10,2017,16,ExDispatch,Local,ExDispatch - Local,SOLR,9,11
4,10,2017,16,ExDispatch,System,ExDispatch - System,SOLR,0,0
4,10,2017,17,Economic,Local,Economic - Local,SOLR,6,23
4,10,2017,17,Economic,Local,Economic - Local,WIND,0,
4,10,2017,17,Economic,System,Economic - System,SOLR,10,
4,10,2017,17,ExDispatch,Local,ExDispatch - Local,SOLR,2,3
4,10,2017,17,ExDispatch,System,ExDispatch - System,SOLR,0,
4,10,2017,18,Economic,Local,Economic - Local,SOLR,1,
4,10,2017,18,Economic,System,Economic - System,SOLR,29,168
4,10,2017,18,Economic,System,Economic - System,WIND,0,
4,10,2017,19,Economic,Local,Economic - Local,SOLR,1,
4,11,2017,12,Economic,Local,Economic - Local,SOLR,4,16
4,11,2017,12,Economic,System,Economic - System,SOLR,1,
4,11,2017,13,Economic,Local,Economic - Local,SOLR,15,11
4,11,2017,13,Economic,System,Economic - System,SOLR,106,525
4,11,2017,13,Economic,System,Economic - System,WIND,0,1
4,11,2017,14,Economic,Local,Economic - Local,SOLR,14,38
4,11,2017,14,Economic,System,Economic - System,SOLR,1,
4,11,2017,15,Economic,Local,Economic - Local,SOLR,21,9
4,11,2017,15,Economic,System,Economic - System,SOLR,11,39
4,11,2017,16,Economic,Local,Economic - Local,SOLR,48,335
4,11,2017,16,Economic,Local,Economic - Local,WIND,5,32
4,11,2017,16,Economic,System,Economic - System,SOLR,32,
4,11,2017,16,Economic,System,Economic - System,WIND,4,
4,11,2017,17,Economic,Local,Economic - Local,SOLR,2,1
4,11,2017,17,Economic,System,Economic - System,SOLR,3,18
4,11,2017,19,Economic,Local,Economic - Local,SOLR,0,
4,12,2017,5,Economic,Local,Economic - Local,WIND,0,0
4,12,2017,8,Economic,System,Economic - System,SOLR,4,34
4,12,2017,9,Economic,Local,Economic - Local,SOLR,1,
4,12,2017,9,Economic,System,Economic - System,SOLR,213,489
4,12,2017,10,Economic,Local,Economic - Local,SOLR,4,1
4,12,2017,10,Economic,System,Economic - System,SOLR,9,87
4,12,2017,11,Economic,Local,Economic - Local,SOLR,8,12
4,12,2017,12,Economic,Local,Economic - Local,SOLR,8,
4,12,2017,12,Economic,System,Economic - System,SOLR,7,25
4,12,2017,13,Economic,Local,Economic - Local,SOLR,2,2
4,12,2017,13,Economic,System,Economic - System,SOLR,12,40
4,12,2017,13,Economic,System,Economic - System,WIND,4,15
4,12,2017,14,Economic,Local,Economic - Local,SOLR,5,60
4,12,2017,14,SelfSchCut,Local,SelfSchCut - Local,SOLR,0,2
4,12,2017,15,Economic,Local,Economic - Local,SOLR,2,5
4,12,2017,16,Economic,Local,Economic - Local,SOLR,2,15
4,12,2017,17,Economic,Local,Economic - Local,SOLR,3,17
4,12,2017,17,Economic,System,Economic - System,SOLR,1,
4,12,2017,17,SelfSchCut,Local,SelfSchCut - Local,SOLR,0,
4,12,2017,18,Economic,Local,Economic - Local,SOLR,20,225
4,12,2017,18,Economic,System,Economic - System,SOLR,3,
4,12,2017,19,Economic,Local,Economic - Local,SOLR,0,
4,12,2017,19,Economic,System,Economic - System,SOLR,7,10
4,12,2017,20,Economic,System,Economic - System,SOLR,3,
4,13,2017,1,Economic,Local,Economic - Local,WIND,115,212
4,13,2017,2,Economic,Local,Economic - Local,WIND,20,87
4,13,2017,3,Economic,Local,Economic - Local,WIND,31,94
4,13,2017,4,Economic,Local,Economic - Local,WIND,25,84
4,13,2017,5,Economic,Local,Economic - Local,WIND,4,24
4,13,2017,8,Economic,Local,Economic - Local,SOLR,0,5
4,13,2017,9,Economic,Local,Economic - Local,SOLR,3,
4,13,2017,9,Economic,System,Economic - System,SOLR,4,13
4,13,2017,10,Economic,Local,Economic - Local,SOLR,1,
4,13,2017,10,Economic,System,Economic - System,SOLR,0,
4,13,2017,10,SelfSchCut,Local,SelfSchCut - Local,WIND,3,33
4,13,2017,11,Economic,Local,Economic - Local,SOLR,68,3
4,13,2017,11,Economic,System,Economic - System,SOLR,353,1354
4,13,2017,11,Economic,System,Economic - System,WIND,5,9
4,13,2017,12,Economic,Local,Economic - Local,SOLR,110,3
4,13,2017,12,Economic,Local,Economic - Local,WIND,0,
4,13,2017,12,Economic,System,Economic - System,SOLR,427,1192
4,13,2017,12,Economic,System,Economic - System,WIND,4,3
4,13,2017,13,Economic,Local,Economic - Local,SOLR,132,271
4,13,2017,13,Economic,System,Economic - System,SOLR,39,
4,13,2017,15,Economic,Local,Economic - Local,SOLR,41,225
4,13,2017,15,Economic,System,Economic - System,SOLR,43,
4,13,2017,16,Economic,Local,Economic - Local,SOLR,84,267
4,13,2017,16,Economic,System,Economic - System,SOLR,56,
4,13,2017,17,Economic,Local,Economic - Local,SOLR,30,
4,13,2017,17,Economic,System,Economic - System,SOLR,116,201
4,13,2017,18,Economic,Local,Economic - Local,SOLR,56,392
4,13,2017,18,Economic,Local,Economic - Local,WIND,6,69
4,13,2017,18,Economic,System,Economic - System,SOLR,1,
4,13,2017,18,Economic,System,Economic - System,WIND,0,
4,13,2017,19,Economic,Local,Economic - Local,SOLR,115,326
4,13,2017,19,Economic,Local,Economic - Local,WIND,76,182
4,13,2017,19,Economic,System,Economic - System,SOLR,5,
4,13,2017,23,Economic,Local,Economic - Local,WIND,3,39
4,13,2017,24,Economic,Local,Economic - Local,WIND,30,125
4,14,2017,1,Economic,Local,Economic - Local,WIND,37,102
4,14,2017,8,Economic,Local,Economic - Local,SOLR,0,
4,14,2017,8,Economic,System,Economic - System,SOLR,175,823
4,14,2017,8,Economic,System,Economic - System,WIND,3,11
4,14,2017,9,Economic,Local,Economic - Local,SOLR,197,
4,14,2017,9,Economic,Local,Economic - Local,WIND,0,
4,14,2017,9,Economic,System,Economic - System,SOLR,564,1197
4,14,2017,9,Economic,System,Economic - System,WIND,2,3
4,14,2017,10,Economic,System,Economic - System,SOLR,272,677
4,14,2017,10,Economic,System,Economic - System,WIND,0,1
4,14,2017,11,Economic,Local,Economic - Local,SOLR,61,555
4,14,2017,11,Economic,Local,Economic - Local,WIND,0,2
4,14,2017,11,Economic,System,Economic - System,SOLR,356,570
4,14,2017,11,Economic,System,Economic - System,WIND,1,
4,14,2017,12,Economic,Local,Economic - Local,SOLR,45,92
4,14,2017,12,Economic,System,Economic - System,SOLR,496,680
4,14,2017,12,Economic,System,Economic - System,WIND,0,1
4,14,2017,13,Economic,Local,Economic - Local,SOLR,42,11
4,14,2017,13,Economic,System,Economic - System,SOLR,1059,1307
4,14,2017,13,Economic,System,Economic - System,WIND,0,0
4,14,2017,13,SelfSchCut,Local,SelfSchCut - Local,SOLR,0,
4,14,2017,14,Economic,Local,Economic - Local,SOLR,11,11
4,14,2017,14,Economic,System,Economic - System,SOLR,1054,1215
4,14,2017,14,Economic,System,Economic - System,WIND,0,0
4,14,2017,15,Economic,Local,Economic - Local,SOLR,120,11
4,14,2017,15,Economic,Local,Economic - Local,WIND,0,
4,14,2017,15,Economic,System,Economic - System,SOLR,1150,1572
4,14,2017,15,Economic,System,Economic - System,WIND,0,0
4,14,2017,16,Economic,Local,Economic - Local,SOLR,9,12
4,14,2017,16,Economic,System,Economic - System,SOLR,1270,1444
4,14,2017,16,Economic,System,Economic - System,WIND,0,0
4,14,2017,17,Economic,Local,Economic - Local,SOLR,5,6
4,14,2017,17,Economic,System,Economic - System,SOLR,1111,1378
